,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
13274,288,CASH_OUT,28636.24,C1938848302,28636.24,0.0,C1653587362,24561.4,53197.64,1,0
13275,288,TRANSFER,1905476.22,C693914149,1905476.22,0.0,C392618235,0.0,0.0,1,0
13276,288,CASH_OUT,1905476.22,C959100931,1905476.22,0.0,C377873806,0.0,1905476.22,1,0
13277,288,TRANSFER,722832.95,C385531487,722832.95,0.0,C674306325,0.0,0.0,1,0
13278,288,CASH_OUT,722832.95,C707039983,722832.95,0.0,C100431989,0.0,722832.95,1,0
13279,289,TRANSFER,602807.17,C500424911,602807.17,0.0,C2014202347,0.0,0.0,1,0
13280,289,CASH_OUT,602807.17,C279799028,602807.17,0.0,C1465512134,0.0,602807.17,1,0
13281,289,TRANSFER,3374.25,C32426691,3374.25,0.0,C1088091066,0.0,0.0,1,0
13282,289,CASH_OUT,3374.25,C501091944,3374.25,0.0,C540962810,94021.36,97395.6,1,0
13283,289,TRANSFER,27759.73,C1844162816,27759.73,0.0,C1415356134,0.0,0.0,1,0
13284,289,CASH_OUT,27759.73,C408463565,27759.73,0.0,C1525357904,7076299.77,7104059.5,1,0
13285,289,TRANSFER,37974.85,C1559945505,37974.85,0.0,C971134857,0.0,0.0,1,0
13286,289,CASH_OUT,37974.85,C45718211,37974.85,0.0,C1371920863,939922.78,977897.62,1,0
13287,289,TRANSFER,196149.04,C631032087,196149.04,0.0,C722271938,0.0,0.0,1,0
13288,289,CASH_OUT,196149.04,C1282559075,196149.04,0.0,C1815880438,193203.94,389352.99,1,0
13289,289,TRANSFER,87219.11,C1011829657,87219.11,0.0,C452349512,0.0,0.0,1,0
13290,289,CASH_OUT,87219.11,C790263218,87219.11,0.0,C1380927357,45443.64,132662.75,1,0
13291,290,TRANSFER,3275.33,C150547094,3275.33,0.0,C918786855,0.0,0.0,1,0
13292,290,CASH_OUT,3275.33,C1082254671,3275.33,0.0,C1060563153,14224439.72,14227715.04,1,0
13293,290,TRANSFER,165368.59,C914833925,165368.59,0.0,C1606646228,0.0,0.0,1,0
13294,290,CASH_OUT,165368.59,C158707184,165368.59,0.0,C615658157,19946.26,185314.85,1,0
13295,290,TRANSFER,1454356.81,C588367741,1454356.81,0.0,C2104870243,0.0,0.0,1,0
13296,290,CASH_OUT,1454356.81,C594782618,1454356.81,0.0,C921928556,2374898.66,3829255.47,1,0
13297,290,TRANSFER,559565.82,C322093816,559565.82,0.0,C1267169674,0.0,0.0,1,0
13298,290,CASH_OUT,559565.82,C1760459612,559565.82,0.0,C1179364463,310264.17,869829.99,1,0
13299,291,TRANSFER,30820.17,C2126162917,30820.17,0.0,C1525573417,0.0,0.0,1,0
13300,291,CASH_OUT,30820.17,C311082513,30820.17,0.0,C686901109,292944.71,323764.88,1,0
13301,291,TRANSFER,1185157.78,C262672510,1185157.78,0.0,C478572372,0.0,0.0,1,0
13302,291,CASH_OUT,1185157.78,C1347068790,1185157.78,0.0,C726467776,0.0,1185157.78,1,0
13303,291,TRANSFER,145035.4,C410161307,145035.4,0.0,C2092567505,0.0,0.0,1,0
13304,291,CASH_OUT,145035.4,C1765217259,145035.4,0.0,C73654740,89193.96,234229.36,1,0
13305,291,TRANSFER,87660.69,C1784205179,87660.69,0.0,C923245844,0.0,0.0,1,0
13306,291,CASH_OUT,87660.69,C1371078457,87660.69,0.0,C885540169,2644942.3,2732603.0,1,0
13307,291,TRANSFER,2324907.08,C1426577344,2324907.08,0.0,C1833411414,0.0,0.0,1,0
13308,291,CASH_OUT,2324907.08,C1373829253,2324907.08,0.0,C1286348462,157275.18,2482182.26,1,0
13309,292,TRANSFER,362335.05,C1144862911,362335.05,0.0,C552429589,0.0,0.0,1,0
13310,292,CASH_OUT,362335.05,C48088685,362335.05,0.0,C1562137576,509388.64,871723.69,1,0
13311,292,TRANSFER,38513.19,C472317235,38513.19,0.0,C1356666800,0.0,0.0,1,0
13312,292,CASH_OUT,38513.19,C1225154585,38513.19,0.0,C1049265108,90999.78,129512.97,1,0
13313,292,TRANSFER,21859.86,C1683177798,21859.86,0.0,C1271955069,0.0,0.0,1,0
13314,292,CASH_OUT,21859.86,C147918095,21859.86,0.0,C1273645677,0.0,21859.86,1,0
13315,292,TRANSFER,2582733.46,C599107139,2582733.46,0.0,C48279139,0.0,0.0,1,0
13316,292,CASH_OUT,2582733.46,C1497963652,2582733.46,0.0,C1455938350,98889.21,2681622.67,1,0
13317,293,TRANSFER,234673.76,C954355337,234673.76,0.0,C669925274,0.0,0.0,1,0
13318,293,CASH_OUT,234673.76,C1848030432,234673.76,0.0,C1552333494,281289.1,515962.86,1,0
13319,293,TRANSFER,530124.99,C1969299825,530124.99,0.0,C1985038646,0.0,0.0,1,0
13320,293,CASH_OUT,530124.99,C1674591686,530124.99,0.0,C1338343315,0.0,530124.99,1,0
13321,294,TRANSFER,79446.06,C98463296,79446.06,0.0,C1491493728,0.0,0.0,1,0
13322,294,CASH_OUT,79446.06,C401144837,79446.06,0.0,C1911772195,0.0,79446.06,1,0
13323,294,TRANSFER,3731378.32,C1811823904,3731378.32,0.0,C1784541207,0.0,0.0,1,0
13324,294,CASH_OUT,3731378.32,C161612692,3731378.32,0.0,C338472327,298582.59,4029960.92,1,0
13325,294,TRANSFER,7809301.98,C2147008654,7809301.98,0.0,C722948959,0.0,0.0,1,0
13326,294,CASH_OUT,7809301.98,C799015840,7809301.98,0.0,C1036604265,1159648.02,8968950.0,1,0
13327,294,TRANSFER,806863.3,C892157001,806863.3,0.0,C1678656814,0.0,0.0,1,0
13328,294,CASH_OUT,806863.3,C747251675,806863.3,0.0,C1519845212,2344186.16,3151049.45,1,0
13329,294,TRANSFER,380214.33,C492377263,380214.33,0.0,C357527156,0.0,0.0,1,0
13330,294,CASH_OUT,380214.33,C1014000122,380214.33,0.0,C2051751405,53710.43,433924.76,1,0
13331,294,TRANSFER,70173.64,C1106741895,70173.64,0.0,C453454325,0.0,0.0,1,0
13332,294,CASH_OUT,70173.64,C814413517,70173.64,0.0,C1964653709,75612.15,145785.79,1,0
13333,294,TRANSFER,21819.57,C1705209887,21819.57,0.0,C878980822,0.0,0.0,1,0
13334,294,CASH_OUT,21819.57,C1512307432,21819.57,0.0,C1826640118,333325.9,355145.48,1,0
13335,294,TRANSFER,219110.27,C662565017,219110.27,0.0,C352364019,0.0,0.0,1,0
13336,294,CASH_OUT,219110.27,C1084642853,219110.27,0.0,C1362284778,402986.55,622096.82,1,0
13337,294,TRANSFER,290090.57,C1056695718,290090.57,0.0,C651955391,0.0,0.0,1,0
13338,294,CASH_OUT,290090.57,C2076884011,290090.57,0.0,C105660024,2000395.18,2290485.75,1,0
13339,295,TRANSFER,1748611.28,C872116979,1748611.28,0.0,C1742807255,0.0,0.0,1,0
13340,295,CASH_OUT,1748611.28,C1092488663,1748611.28,0.0,C670879809,113025.94,1861637.22,1,0
13341,295,TRANSFER,172344.3,C547948167,172344.3,0.0,C765807005,0.0,0.0,1,0
13342,295,CASH_OUT,172344.3,C246205789,172344.3,0.0,C1656002474,0.0,172344.3,1,0
13343,295,TRANSFER,162756.9,C1722305169,162756.9,0.0,C782178061,0.0,0.0,1,0
13344,295,CASH_OUT,162756.9,C1466532646,162756.9,0.0,C1824270535,927190.11,1089947.01,1,0
13345,295,TRANSFER,4531343.47,C1067203186,4531343.47,0.0,C1086076552,0.0,0.0,1,0
13346,295,CASH_OUT,4531343.47,C1462947577,4531343.47,0.0,C1069720,0.0,4531343.47,1,0
13347,295,TRANSFER,9366.63,C892421305,9366.63,0.0,C1944775244,0.0,0.0,1,0
13348,295,CASH_OUT,9366.63,C2043788136,9366.63,0.0,C1314872657,51153.4,60520.03,1,0
13349,296,TRANSFER,40593.23,C1712808449,40593.23,0.0,C1997838913,0.0,0.0,1,0
13350,296,CASH_OUT,40593.23,C1911506122,40593.23,0.0,C1767820890,173347.8,213941.02,1,0
13351,296,TRANSFER,890964.06,C1313129154,890964.06,0.0,C42915246,0.0,0.0,1,0
13352,296,CASH_OUT,890964.06,C976894617,890964.06,0.0,C2053643947,171113.6,1062077.66,1,0
13353,296,TRANSFER,10000000.0,C1734365365,15591414.49,5591414.49,C1564795146,0.0,0.0,1,0
13354,296,CASH_OUT,10000000.0,C1814200711,10000000.0,0.0,C270577353,920463.99,10920463.99,1,0
13355,296,TRANSFER,5591414.49,C68688915,5591414.49,0.0,C1379652013,0.0,0.0,1,0
13356,296,CASH_OUT,5591414.49,C1864175867,5591414.49,0.0,C556373412,686963.07,6278377.55,1,0
13357,296,TRANSFER,716273.17,C178061397,716273.17,0.0,C1590888168,0.0,0.0,1,0
13358,296,CASH_OUT,716273.17,C1917556280,716273.17,0.0,C1744308202,0.0,716273.17,1,0
13359,296,TRANSFER,282272.93,C922219750,282272.93,0.0,C1107412386,0.0,0.0,1,0
13360,296,CASH_OUT,282272.93,C837464075,282272.93,0.0,C1037384301,142251.44,424524.37,1,0
13361,296,TRANSFER,717046.74,C1732292791,717046.74,0.0,C1402438091,0.0,0.0,1,0
13362,296,CASH_OUT,717046.74,C1696223343,717046.74,0.0,C1922098798,313951.85,1030998.59,1,0
13363,296,TRANSFER,3080973.39,C1431002212,3080973.39,0.0,C278143037,0.0,0.0,1,0
13364,296,CASH_OUT,3080973.39,C2110692683,3080973.39,0.0,C1822459038,201833.93,3282807.32,1,0
13365,296,TRANSFER,3043141.07,C526995277,3043141.07,0.0,C975347823,0.0,0.0,1,0
13366,296,CASH_OUT,3043141.07,C684191207,3043141.07,0.0,C189328986,112602.16,3155743.23,1,0
13367,296,TRANSFER,261874.86,C660614375,261874.86,0.0,C542723764,0.0,0.0,1,0
13368,296,CASH_OUT,261874.86,C785242501,261874.86,0.0,C1518978853,0.0,261874.86,1,0
13369,296,TRANSFER,312151.06,C2064377910,312151.06,0.0,C480066834,0.0,0.0,1,0
13370,296,CASH_OUT,312151.06,C1815382629,312151.06,0.0,C1669165813,181590.34,493741.41,1,0
13371,297,TRANSFER,2131624.18,C824783072,2131624.18,0.0,C60624550,0.0,0.0,1,0
13372,297,CASH_OUT,2131624.18,C2068796286,2131624.18,0.0,C1607775090,227891.76,2359515.95,1,0
13373,297,TRANSFER,57466.42,C327529413,57466.42,0.0,C1312651725,0.0,0.0,1,0
13374,297,CASH_OUT,57466.42,C1927883034,57466.42,0.0,C451356274,1001258.8,1058725.22,1,0
13375,297,TRANSFER,5591647.96,C1237857283,5591647.96,0.0,C578388393,0.0,0.0,1,0
13376,297,CASH_OUT,5591647.96,C1455120619,5591647.96,0.0,C2080178799,952338.2,6543986.15,1,0
13377,297,TRANSFER,3105902.49,C483009518,3105902.49,0.0,C1272462265,0.0,0.0,1,0
13378,297,CASH_OUT,3105902.49,C239028627,3105902.49,0.0,C836881979,2966634.88,6072537.37,1,0
13379,298,TRANSFER,40043.74,C1850753027,40043.74,0.0,C995702691,0.0,0.0,1,0
13380,298,CASH_OUT,40043.74,C1344634344,40043.74,0.0,C1675764449,1462828.02,1502871.76,1,0
13381,298,TRANSFER,488030.08,C1331489578,488030.08,0.0,C201103304,0.0,0.0,1,0
13382,298,CASH_OUT,488030.08,C1334025413,488030.08,0.0,C1576007778,64147.06,552177.14,1,0
13383,299,TRANSFER,5166728.87,C811562034,5166728.87,0.0,C1606899764,0.0,0.0,1,0
13384,299,CASH_OUT,5166728.87,C371181257,5166728.87,0.0,C1648449094,0.0,5166728.87,1,0
13385,299,TRANSFER,677503.25,C1439879444,677503.25,0.0,C1677398142,0.0,0.0,1,0
13386,299,CASH_OUT,677503.25,C1295540356,677503.25,0.0,C1130686402,2708553.09,3386056.34,1,0
13387,299,TRANSFER,935790.41,C2136408151,935790.41,0.0,C39269592,0.0,0.0,1,0
13388,299,CASH_OUT,935790.41,C2009627965,935790.41,0.0,C1708248220,2889033.29,3824823.7,1,0
13389,299,TRANSFER,1150561.97,C817857207,1150561.97,0.0,C1094225384,0.0,0.0,1,0
13390,299,CASH_OUT,1150561.97,C193037464,1150561.97,0.0,C1871742999,497440.37,1648002.34,1,0
13391,299,TRANSFER,1158358.08,C1857854292,1158358.08,0.0,C1179545940,0.0,0.0,1,0
13392,299,CASH_OUT,1158358.08,C740548252,1158358.08,0.0,C1317682776,0.0,1158358.08,1,0
13393,300,TRANSFER,264058.41,C519152863,264058.41,0.0,C987555684,0.0,0.0,1,0
13394,300,CASH_OUT,264058.41,C826118779,264058.41,0.0,C2042705874,3298139.38,3562197.79,1,0
13395,300,TRANSFER,176059.16,C1589553907,176059.16,0.0,C1151960519,0.0,0.0,1,0
13396,300,CASH_OUT,176059.16,C1203474575,176059.16,0.0,C964377943,105783.21,281842.36,1,0
13397,300,TRANSFER,794421.26,C1070321,794421.26,0.0,C1781279814,0.0,0.0,1,0
13398,300,CASH_OUT,794421.26,C1732604973,794421.26,0.0,C611099542,23123.74,817545.0,1,0
13399,300,TRANSFER,774761.84,C475202972,774761.84,0.0,C843619874,0.0,0.0,1,0
13400,300,CASH_OUT,774761.84,C988104305,774761.84,0.0,C1495991301,153301.73,928063.57,1,0
13401,301,TRANSFER,82665.47,C1241022919,82665.47,0.0,C778090649,0.0,0.0,1,0
13402,301,CASH_OUT,82665.47,C163966870,82665.47,0.0,C2119966588,122651.87,205317.34,1,0
13403,301,TRANSFER,408724.54,C970648981,408724.54,0.0,C1224906494,0.0,0.0,1,0
13404,301,CASH_OUT,408724.54,C629384731,408724.54,0.0,C1039886956,0.0,408724.54,1,0
13405,302,TRANSFER,43235.71,C1028599135,43235.71,0.0,C1482390531,0.0,0.0,1,0
13406,302,CASH_OUT,43235.71,C1465935638,43235.71,0.0,C1136959113,54838.13,98073.84,1,0
13407,302,TRANSFER,1788729.73,C1477176067,1788729.73,0.0,C78352329,0.0,0.0,1,0
13408,302,CASH_OUT,1788729.73,C446736927,1788729.73,0.0,C1581175229,109598.5,1898328.23,1,0
13409,302,TRANSFER,1011249.64,C1106915307,1011249.64,0.0,C2043222623,0.0,0.0,1,0
13410,302,CASH_OUT,1011249.64,C159267828,1011249.64,0.0,C640332215,56305.88,1067555.52,1,0
13411,302,TRANSFER,633384.46,C1088367372,633384.46,0.0,C299996818,0.0,0.0,1,0
13412,302,CASH_OUT,633384.46,C1908168438,633384.46,0.0,C1252960751,0.0,633384.46,1,0
13413,303,TRANSFER,199870.29,C37736433,199870.29,0.0,C279131656,0.0,0.0,1,0
13414,303,CASH_OUT,199870.29,C1433739978,199870.29,0.0,C1449860779,312392.33,512262.62,1,0
13415,303,TRANSFER,447009.83,C256552805,447009.83,0.0,C312822815,0.0,0.0,1,0
13416,303,CASH_OUT,447009.83,C1440171055,447009.83,0.0,C1229115940,45138.12,492147.95,1,0
13417,303,TRANSFER,786480.78,C1284457893,786480.78,0.0,C790067619,0.0,0.0,1,0
13418,303,CASH_OUT,786480.78,C1520540866,786480.78,0.0,C433336667,1590386.44,2376867.23,1,0
13419,303,TRANSFER,322585.04,C1769157927,322585.04,0.0,C1445084705,0.0,0.0,1,0
13420,303,CASH_OUT,322585.04,C1362065573,322585.04,0.0,C1626419291,44013.15,366598.2,1,0
13421,303,TRANSFER,10000000.0,C997532070,25614246.07,15614246.07,C483833357,0.0,0.0,1,0
13422,303,CASH_OUT,10000000.0,C1381373082,10000000.0,0.0,C607131381,339202.58,10339202.58,1,0
13423,303,TRANSFER,10000000.0,C1045409609,15614246.07,5614246.07,C399450397,0.0,0.0,1,0
13424,303,CASH_OUT,10000000.0,C1066838925,10000000.0,0.0,C1265892323,235903.82,10235903.82,1,0
13425,303,TRANSFER,5614246.07,C771544520,5614246.07,0.0,C1545277452,0.0,0.0,1,0
13426,303,CASH_OUT,5614246.07,C1340929577,5614246.07,0.0,C1754723066,0.0,5614246.07,1,0
13427,304,TRANSFER,46661.03,C379326181,46661.03,0.0,C585824951,0.0,0.0,1,0
13428,304,CASH_OUT,46661.03,C1969042957,46661.03,0.0,C58256247,587237.65,633898.68,1,0
13429,305,TRANSFER,447589.21,C1628562361,447589.21,0.0,C675686656,0.0,0.0,1,0
13430,305,CASH_OUT,447589.21,C1554219817,447589.21,0.0,C1514839015,0.0,447589.21,1,0
13431,305,TRANSFER,1754597.44,C276718485,1754597.44,0.0,C1947776397,0.0,0.0,1,0
13432,305,CASH_OUT,1754597.44,C937470096,1754597.44,0.0,C363508140,354948.04,2109545.48,1,0
13433,305,TRANSFER,10000000.0,C1660275627,12321633.57,2321633.57,C851819118,0.0,0.0,1,0
13434,305,CASH_OUT,10000000.0,C766182565,10000000.0,0.0,C585344505,0.0,10000000.0,1,0
13435,305,TRANSFER,2321633.57,C1235032852,2321633.57,0.0,C1296897597,0.0,0.0,1,0
13436,305,CASH_OUT,2321633.57,C31072228,2321633.57,0.0,C2043561429,0.0,2321633.57,1,0
13437,305,TRANSFER,1309602.55,C597569560,1309602.55,0.0,C992060684,0.0,0.0,1,0
13438,305,CASH_OUT,1309602.55,C1472962938,1309602.55,0.0,C11257751,119342.55,1428945.1,1,0
13439,305,TRANSFER,456930.88,C71043059,456930.88,0.0,C1737929512,0.0,0.0,1,0
13440,305,CASH_OUT,456930.88,C763431178,456930.88,0.0,C1562779762,0.0,456930.88,1,0
13441,305,TRANSFER,39342.59,C215109738,39342.59,0.0,C355565326,0.0,0.0,1,0
13442,305,CASH_OUT,39342.59,C1582503246,39342.59,0.0,C1615989110,0.0,39342.59,1,0
13443,306,TRANSFER,143175.23,C470624098,143175.23,0.0,C1784460632,0.0,0.0,1,0
13444,306,CASH_OUT,143175.23,C1950513519,143175.23,0.0,C1497532505,695647.18,838822.41,1,0
13445,306,TRANSFER,4262592.28,C261172273,4262592.28,0.0,C1673497915,0.0,0.0,1,0
13446,306,CASH_OUT,4262592.28,C1909269068,4262592.28,0.0,C1758624073,237422.88,4500015.17,1,0
13447,306,TRANSFER,10000000.0,C108630257,10850530.59,850530.59,C1865083017,0.0,0.0,1,0
13448,306,CASH_OUT,10000000.0,C1577276514,10000000.0,0.0,C1370100102,295862.46,10295862.46,1,0
13449,306,TRANSFER,850530.59,C1303640793,850530.59,0.0,C2112578501,0.0,0.0,1,0
13450,306,CASH_OUT,850530.59,C657363011,850530.59,0.0,C936698630,177074.44,1027605.03,1,0
13451,306,TRANSFER,521986.29,C916412259,521986.29,0.0,C256100884,0.0,0.0,1,0
13452,306,CASH_OUT,521986.29,C1336256989,521986.29,0.0,C1335226757,3392896.17,3914882.45,1,0
13453,306,TRANSFER,2052851.64,C1016160383,2052851.64,0.0,C1670523748,0.0,0.0,1,0
13454,306,CASH_OUT,2052851.64,C2044685006,2052851.64,0.0,C1035537848,2785850.47,4838702.12,1,0
13455,307,TRANSFER,2343696.85,C692748109,2343696.85,0.0,C145912882,0.0,0.0,1,0
13456,307,CASH_OUT,2343696.85,C1652159172,2343696.85,0.0,C1212506708,158778.61,2502475.46,1,0
13457,307,TRANSFER,441423.44,C1716496327,441423.44,0.0,C200111106,0.0,0.0,1,0
13458,307,CASH_OUT,441423.44,C479817904,441423.44,0.0,C2038026076,671179.67,1112603.11,1,0
13459,307,TRANSFER,272187.2,C961503749,272187.2,0.0,C1831005460,0.0,0.0,1,0
13460,307,CASH_OUT,272187.2,C1661574690,272187.2,0.0,C1460474682,0.0,272187.2,1,0
13461,307,TRANSFER,222735.34,C1044355469,222735.34,0.0,C1424892116,0.0,0.0,1,0
13462,307,CASH_OUT,222735.34,C1332040146,222735.34,0.0,C1197434553,0.0,222735.34,1,0
13463,307,TRANSFER,1072345.79,C114044821,1072345.79,0.0,C1178875500,0.0,0.0,1,0
13464,307,CASH_OUT,1072345.79,C1155543640,1072345.79,0.0,C867904898,0.0,1072345.79,1,0
13465,307,TRANSFER,1749325.14,C1343086585,1749325.14,0.0,C256353022,0.0,0.0,1,0
13466,307,CASH_OUT,1749325.14,C1029257629,1749325.14,0.0,C1200877577,1327198.86,3076524.0,1,0
13467,307,TRANSFER,16734.61,C166709172,16734.61,0.0,C1054064905,0.0,0.0,1,0
13468,307,CASH_OUT,16734.61,C334771525,16734.61,0.0,C2015196071,0.0,16734.61,1,0
13469,307,TRANSFER,376367.26,C747436564,376367.26,0.0,C644153669,0.0,0.0,1,0
13470,307,CASH_OUT,376367.26,C672988614,376367.26,0.0,C563840868,0.0,376367.26,1,0
13471,308,TRANSFER,6647155.99,C146567614,6647155.99,0.0,C860816450,0.0,0.0,1,0
13472,308,CASH_OUT,6647155.99,C2030660606,6647155.99,0.0,C1098443300,0.0,6647155.99,1,0
13473,308,TRANSFER,443682.96,C1174423768,443682.96,0.0,C861921612,0.0,0.0,1,0
13474,308,CASH_OUT,443682.96,C1497447156,443682.96,0.0,C817261687,587076.1,1030759.06,1,0
13475,308,TRANSFER,178180.03,C1660149357,178180.03,0.0,C1502223655,0.0,0.0,1,0
13476,308,CASH_OUT,178180.03,C455134566,178180.03,0.0,C790415785,114156.1,292336.13,1,0
13477,309,TRANSFER,96474.91,C1171171367,96474.91,0.0,C359717577,0.0,0.0,1,0
13478,309,CASH_OUT,96474.91,C1496296182,96474.91,0.0,C1435664818,0.0,96474.91,1,0
13479,309,TRANSFER,2019508.99,C891657273,2019508.99,0.0,C862850216,0.0,0.0,1,0
13480,309,CASH_OUT,2019508.99,C776987005,2019508.99,0.0,C960046463,15973.05,2035482.04,1,0
13481,309,TRANSFER,3490916.0,C864985630,3490916.0,0.0,C713202339,0.0,0.0,1,0
13482,309,CASH_OUT,3490916.0,C1526528147,3490916.0,0.0,C138172146,112756.43,3603672.42,1,0
13483,309,TRANSFER,222694.08,C711809884,222694.08,0.0,C1914647954,0.0,0.0,1,0
13484,309,CASH_OUT,222694.08,C1931470495,222694.08,0.0,C1495297398,0.0,222694.08,1,0
13485,310,TRANSFER,5239429.19,C1514931968,5239429.19,0.0,C1789156105,0.0,0.0,1,0
13486,310,CASH_OUT,5239429.19,C1998644906,5239429.19,0.0,C658898647,20373.48,5259802.67,1,0
13487,310,TRANSFER,1085637.56,C575768328,1085637.56,0.0,C1581687599,0.0,0.0,1,0
13488,310,CASH_OUT,1085637.56,C1409592985,1085637.56,0.0,C1064567159,0.0,1085637.56,1,0
13489,310,TRANSFER,2081051.56,C568675237,2081051.56,0.0,C1502060896,0.0,0.0,1,0
13490,310,CASH_OUT,2081051.56,C455106183,2081051.56,0.0,C314805116,3480217.18,5561268.74,1,0
13491,310,TRANSFER,1868438.44,C1589465909,1868438.44,0.0,C749177191,0.0,0.0,1,0
13492,310,CASH_OUT,1868438.44,C715029330,1868438.44,0.0,C236534502,0.0,1868438.44,1,0
13493,310,TRANSFER,1334919.42,C17859234,1334919.42,0.0,C121307567,0.0,0.0,1,0
13494,310,CASH_OUT,1334919.42,C315283970,1334919.42,0.0,C527460234,2565752.24,3900671.66,1,0
13495,311,TRANSFER,268366.47,C1593902970,268366.47,0.0,C2132178163,0.0,0.0,1,0
13496,311,CASH_OUT,268366.47,C316319818,268366.47,0.0,C1564045599,6454803.87,6723170.34,1,0
13497,311,TRANSFER,8589704.49,C1961162790,8589704.49,0.0,C111676219,0.0,0.0,1,0
13498,311,CASH_OUT,8589704.49,C495266984,8589704.49,0.0,C597537774,2811300.49,11401004.98,1,0
13499,311,TRANSFER,227624.3,C2064336595,227624.3,0.0,C1761158321,0.0,0.0,1,0
13500,311,CASH_OUT,227624.3,C2002908001,227624.3,0.0,C1885290668,0.0,227624.3,1,0
13501,311,TRANSFER,1275236.3,C1608267319,1275236.3,0.0,C584314061,0.0,0.0,1,0
13502,311,CASH_OUT,1275236.3,C937991476,1275236.3,0.0,C329005682,10656.62,1285892.92,1,0
13503,311,TRANSFER,98050.29,C1843517598,98050.29,0.0,C1588665319,0.0,0.0,1,0
13504,311,CASH_OUT,98050.29,C1194075950,98050.29,0.0,C2037283628,0.0,98050.29,1,0
13505,311,TRANSFER,6558087.93,C1050618331,6558087.93,0.0,C1361886731,0.0,0.0,1,0
13506,311,CASH_OUT,6558087.93,C89412579,6558087.93,0.0,C733817123,0.0,6558087.93,1,0
13507,311,TRANSFER,2479691.37,C760905654,2479691.37,0.0,C584068116,0.0,0.0,1,0
13508,311,CASH_OUT,2479691.37,C1805381656,2479691.37,0.0,C1314078496,16351.96,2496043.32,1,0
13509,311,TRANSFER,225301.45,C500485629,225301.45,0.0,C822023370,0.0,0.0,1,0
13510,311,CASH_OUT,225301.45,C1591403785,225301.45,0.0,C74903852,358027.9,583329.35,1,0
13511,312,TRANSFER,608290.12,C1988957761,608290.12,0.0,C133170874,0.0,0.0,1,0
13512,312,CASH_OUT,608290.12,C1818027225,608290.12,0.0,C1832609455,187218.01,795508.14,1,0
13513,312,TRANSFER,134383.84,C721022515,134383.84,0.0,C1466098281,0.0,0.0,1,0
13514,312,CASH_OUT,134383.84,C655782193,134383.84,0.0,C1483980714,1034013.27,1168397.11,1,0
13515,312,TRANSFER,10000000.0,C1562962865,16580427.81,6580427.81,C964933148,0.0,0.0,1,0
13516,312,CASH_OUT,10000000.0,C1693784348,10000000.0,0.0,C890563348,0.0,10000000.0,1,0
13517,312,TRANSFER,6580427.81,C575504528,6580427.81,0.0,C1530040429,0.0,0.0,1,0
13518,312,CASH_OUT,6580427.81,C511307813,6580427.81,0.0,C377087678,0.0,6580427.81,1,0
13519,312,TRANSFER,117345.35,C1686904928,117345.35,0.0,C807316421,0.0,0.0,1,0
13520,312,CASH_OUT,117345.35,C1034868972,117345.35,0.0,C633592175,0.0,117345.35,1,0
13521,313,TRANSFER,1202443.49,C1431929580,1202443.49,0.0,C1237289789,0.0,0.0,1,0
13522,313,CASH_OUT,1202443.49,C804554509,1202443.49,0.0,C1258193111,193304.8,1395748.29,1,0
13523,313,TRANSFER,1467324.96,C348342265,1467324.96,0.0,C2039650387,0.0,0.0,1,0
13524,313,CASH_OUT,1467324.96,C97658415,1467324.96,0.0,C1960732564,75565.92,1542890.88,1,0
13525,313,TRANSFER,124121.57,C1262019477,124121.57,0.0,C411274724,0.0,0.0,1,0
13526,313,CASH_OUT,124121.57,C2024192922,124121.57,0.0,C742155073,413610.96,537732.53,1,0
13527,313,TRANSFER,5818863.13,C229756338,5818863.13,0.0,C1902984290,0.0,0.0,1,0
13528,313,CASH_OUT,5818863.13,C1520029619,5818863.13,0.0,C152631073,227196.79,6046059.92,1,0
13529,313,TRANSFER,1348095.12,C1279803681,1348095.12,0.0,C1617123235,0.0,0.0,1,0
13530,313,CASH_OUT,1348095.12,C614361316,1348095.12,0.0,C1077760469,0.0,1348095.12,1,0
13531,314,TRANSFER,271150.29,C213083209,271150.29,0.0,C1918913776,0.0,0.0,1,0
13532,314,CASH_OUT,271150.29,C1431720928,271150.29,0.0,C1276777256,105282.66,376432.95,1,0
13533,314,TRANSFER,59893.41,C1284144520,59893.41,0.0,C1435949580,0.0,0.0,1,0
13534,314,CASH_OUT,59893.41,C723840682,59893.41,0.0,C1714270621,2411666.65,2471560.05,1,0
13535,314,TRANSFER,2984434.36,C568807005,2984434.36,0.0,C417695471,0.0,0.0,1,0
13536,314,CASH_OUT,2984434.36,C1499429209,2984434.36,0.0,C1399829166,5498919.48,8483353.84,1,0
